comment_text,toxic
"for the benefit of a newby can you explain? this is the first time i've received a warning, why is my last? while i’m a newcomer to wikipedia editing, and definitely the terminology, i’m not to medieval history and genealogy. my attempt here was to clarify the article on gundrada, countess of surrey and to add quality source citations. i do know quite a bit on the subject. i understood that the object here is to make articles better and that was what i was attempting to do. could you please take a few minutes and explain what it was i might have done wrong? i carefully checked the page after editing and all links—everything worked perfectly. then someone undid all the changes a few minutes later. i don't understand why no one even attempted to discuss this with me before rejecting the changes. did i inadvertently step on someone’s toes? i really would like to see this article improved and i’d appreciate it if you could point me in the right direction. thank you.bearpatch",0
""", 6 march 2010 (utc)you can contact one of these admins to request that they  userfy the page or have a copy emailed to you.   19:03""",0
"banner  ? this section is to discuss process for closing the banner.  i'm starting a thread to do some consideration for how to proceed.   did not see a process at wikipedia:accuracy_dispute. for background, there are two sub-issues, and it seems perhaps the tags concerns have gone since when they were applied 
 need additional cites (feb 2011) - there were 3 cites then, now there are 9
 out of date info (jan 2013) - had content largely about project 2010 r2, now there is some re project 2013
so ... can anyone point to the wp guidance for this ?",0
"sorry, just vented a little bit of frustration. checking my watchlist, i thought for a moment i was at the german twin paradox talk page, that's where i know felix from. oh well, i'd probably die of acute boredom if everyone suddenly starting making sense. ;)",0
"that would be fair, provided he advertises it, especially to their creators. obviously, it's more work, and he probably wanted to do it in one swell foop, but that didn't happen. it's best to judge these things individually anyway, as i'm sure there are some of those things that are blatantly against the rules. ← what's up, doc? carrots→",0
"theatron unfortunately, this was the tip of ... (i've left my £0.02 here.",0
i was unblocked by  but i still can't make edits. supposedly there is an auto-block on my ip address.,0
"please do not add nonsense to wikipedia. it is considered vandalism. if you would like to experiment, use the sandbox. thank you.  —cryptic",0
", 28 october 2010 (utc)
there is a consensus, indeed a guideline that indicates that this should not be written as a lipogram.  09:32",0
with all due respect to mongo i want some other admin to look into this issue.hence the unblock template.,0
"ok, i've posted the request.  see the link at the top of this talk page.   (talk)",0
first performance datei've changed the first performance date based on grove. hope that's correct.,0
"comment neither source supports the content, unless a source is presented which actually does i will be removing this from the article.",0
"wikipedia:ani#proposed unblock of user:alarichus either you didn't read my comments, or you're doing your best to make me look like some kind of whacko, thus discrediting my comments. i made it quite clear i was in no position to judge checkuser evidence. so, which is it? are you a backstabbing creep, or an ignorant moron? either way, it would be nice if you retracted your comment.",1
"stop pretending as if you are the owner of that content, it will be shame among the shame.",1
"""
i don't know if peace is totally an option.  i think we may both be too strong willed for that . i still stick by my evoking phantoms comment above and i know that there are things that you stick to as well.  all the same i'll try to keep overt conflict away from article talk.  you know that if there is something i disagree with i will speak my mind.  i have come to expect the same from you.  a """"backlash"""" isn't always a bad thing.   ✍♪ """,0
last 16. explained under extended format. -,0
"""regarding edits made during january 9 2007 (utc) to blues
please stop. if you continue to blank pages,  you will be blocked from editing wikipedia.   if this is an ip address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits. — (竜龍) """,0
"this is not true. before the beginning of the show natalia germanou says that the source taken by the ifpi. if it was wrong, ifpi would have sued the show but it didn't. also, the chart show have two people of ifpi who study the discography of greece since 1950. so the sources are reliable.",0
"comancheria i have several problems with this section and think it needs to be at the very least removed:
it is not specific to spanish texas, which is the subject of this article.  the section covers a broad range of time that includes mexican texas, the republic of texas, and the state of texas.  that is overly broad and makes it difficult to see exactly how this relates to spanish texas.
this relies on a single source, which leads to questions about potentially being pov or not mainstream.",0
"2013 (utc)890 knots at low-level, is what i've read - 1024 mph.  that's about mach 1.3  23:12, 4 december",0
"go fvck yourself, nick-d. get a job, losser.",1
"image:insideagrafort.jpg i would like to draw attention to the text below the photo labeled 'insideagrafort.jpg' as seen on the wikipedia's 'red fort at agra' page. it states that the photograph was taken at khas mahal. this is incorrect as this location is known as the musamman burj, where shahjahan spent the last seven years of his life under house arrest by his son aurganzeb.",0
uefa euro there wasn't even a penalty...,0
"""::despite this articles us centric intro ultra low sulpher deisel is the norm over here in the uk too and the article indeed mentions """"similar to changes that took place in the european union"""" implying we have alreayd been using this stuff for a while.  """,0
neutral would be a good start ) 86.180.144.136,0
"uthersrg, the more you talk the more you highlight your inferiority.  consensus means nothing.  go ahead and block me, it won't matter.  you are wrong.  you know it, and i know it.  all those other people who agree with you a wrong too, and they know it.",0
"i'm sorry, but i'm not quite understanding what you would like to do. are you looking to use pliny as an external link or a citation?",0
"much better than simply removing it. glad to see people an compromise, and add text that isn't extremly pro-bush. -steve",0
source needed for image can someone produce a reliable source that says the lead image is anti-globalization? without a source the claim that the image relatess to antisemitism and thw anti-globalization movement is original research. 68.171.231.17,0
"bikeable eh?
http://www.cdta.org/images/bikeable%20bus%20logo.jpg  (talk - )",0
"if the map basis of google maps is halfway correct, the island is about 250 by 200 meters, and about 4 hectares in area. the figures in the article are waaaaaaaay off and should be corrected.",0
"omission of key stages i came to this article looking for an explanation of key stages. as they are central to how most schools in england work, rather shocked to find they're not even mentioned. sorry, but i do not have enough knowledge to add this myself, but i will add something that links to the 'key stage' wiki page. as well as understanding the key stages themselves (meaning of grades in particular, grades we get sent on school reports such as 6a bear no relation to my own schooling experience), what i was looking for is how they work as my son is at a school that completes key stage 3 at the end of year 8 for 3 subjects, and at the end of year 9 for all other subjects. the 'key stage' wiki page also lacks any explanation of the grades used.",0
red link from the ketamine page.,0
"""
are you saying we should not know this """"unflattering article"""" was about a jewish person? is it the readers' fault that green's biography is unflattering?  why is it only jewish people who are exempt from having their history linked to their ethnicity in wikipedia?""",0
"what exactly does ryulong's last edit on my talk page have to do with the encyclopedia. the issue was over, i said that i would not contact him again and he leaves and aggressive comment on my talk page starting it again. how can you justify attacking my comments but not his. just because he edits more than me? that gives him the right to make rude comments towards me, about a subject that i said i had dropped?",0
"""truthkeeper, that sounds like a good idea.  i'll see if i can look through some of those sources later on today or tomorrow. thanks! glad to see you're still with us! regards,  | talk """,0
"""dmcdevit, i haven't called the person vandal, i called his action vandalism. it's sad that despite reports you take no action to protect the pages, the content of which was competely removed, but rather concentrate on just plain blocking of personalities. it seems as though you feel quite powerful having admin """"stick"""" in your hand, but pay very little attention to the content of edited pages as well as contributions of users.  """,0
78.101.161.86   beeeitch anna likes to sukk ma deeeek,1
see the edit reason you muppet.,1
"""
"""""""" is a bit redundant. it should be shortened to just """".""""""",0
"let's work together
i would be happy to work with you, if you would stop reverting better written material with references simply to keep your own writing.",0
"ok, notice i added vaccine contamination here https://en.wikipedia.org/wiki/vaccine#vaccine_contamination",0
"""
, what's the issue?  (talk) """,0
"a page you started (openstructures) has been reviewed! thanks for creating openstructures, lagoset! wikipedia editor  just reviewed your page, and wrote this note for you:please address the tags on this article. thanks!to reply, leave a comment on ironholds's  talk page.learn more about page curation.",0
"to anyone possibly influenced by this inappropriate warning, please see my response on the above user's talk page:",0
"sinatra started out as a democrat, but after 1968 he switched to the republicans, attending the rnc for the first time in 1972 and performing at the white house for president nixon in 1973.",0
"it looks like you're actually a russian or a russia expert, so i'm probably going to loose this one, but well, let's hear why i'm wrong in any case -)  08:15, 12 jun 2004 (utc)",0
email me \/ 86.180.144.136,0
", a strong leader will do!",0
"let's re-build the ultramarines pagei'm new to wikis so forgive me, but after almost 20 years of being in the hobby, i strongly believe that the ultramarines page as well as the other chapters and legions should re-built again and protected from people who wish to delete them.",0
that requires a response,0
"welcome to wikipedia! we welcome your help to create new content, but your recent additions (such as ritual) are considered nonsense. please refrain from creating nonsense articles. if you want to test things out, edit the sandbox instead. take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.",0
"""it's complicated: """"manchester united are"""" vs. """"the club is"""".  fatuorum """,0
"? as you know i just reported it at arbcom. i fail to see how 'my behaviour' has anything to do with it. i will continue to post here as your behaviour necessitates, but will quit the  well meaning attempt to inform you as you please.",0
"links look, i'm not too happy either that the baps link has to be on this page, but as long as the link to this article is on the baps page, the baps link will stay undeterred.",0
"no longer, sounds like a lay off is a good idea i might be in for some time away myself.",0
about ronald explain to me how ronald being a happy clown is not legit.  isn't he not?  and might i suggest you change your name because when ever i say it i have to form a big ball of phlem or mucus to pronouce it correctly.,0
"why do you hate srk? tell me that first sir. fine i got minor thingy. regarding those links, did you even bother to check if they work or not or you have this bad abit of spewing venom on me and going to the pages that i visit and finding faults with everything i do. just tell me you a srk hater only or a sallu fan also??",0
"sadly, not -( he's back at it again on the same pages. i am at a loss to see how he can be prevented from continually wreaking havoc. clearly it isn't going to be possible to go for ever longer anon-blocks on a /16 range. would i be best taking this to an/i for a wider disc ussion of the best course of action, or do you have some ideas??",0
"""so let's cut this down to the convention for wikipedia.  we already discussed the issue at wikipedia:wikiproject automobiles/conventions and decided to use hp (presumably sae net or gross depending on time period) or kw depending on market for this unit.  i am opposed to  using ps or metric horsepower - it's just plain confusing.  one exception is if the metric hp number is """"significant"""" - as in the bugatti veyron with it's 1001 hp (metric) engine.  i will propose an ammendment over there to always specify """"hp sae"""" rather than just """"hp"""" and see what people think.  or we could just link the first occurrence of """"hp"""" to horsepower#hp (sae) and let people use their intiution that all remaining references to hp are for sae numbers.  i like this better.  we do have to be precise, and i don't want to go around using random units everywhere.so let's decide here and now:
 i propose never using metric horsepower as a primary unit unless it's a special case like the bugatti.  and then we should be very specific in including the sae number.
 we've already decided to always include both hp and kw, and that's all well and good.
 as for notation, if we are to specify sae, i would do it without parentheses since we are using the parens for kw already.  so we say """"100 hp sae (74 kw)"""".  i'd rather not include the sae at all, but this is a reasonable alternative.
 14:39, may 31, 2005 (utc)""",0
to: guettardai revised my last post to you.  i wrote: duncharris also admits i have been polite to him.  you can go to his userpage and see for yourself.,0
that's not how it works and you should know that. especially when you haven't even bothered to say anything on talk.,0
"please block me but do me a favor- don't remove the content i posted on both of your talk pages! you think am dying to contribute here ! roflmao. i have a life dude and i lead it- not in the rickety, mangled and smelly domain where pests like you scurry around without letting other pests in ! seriously dude get a life- block me . am still not back on my chair i fell off while laughing!oldruff",1
idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////idiot/////ghats what you are,1
"196.2.124.251 i see this ip address, which is mine, is blocked for vandalism. could you give me the details of when and where the vandalism occurred? thanks",0
chicken noodle soup is a notable song he created.,0
""" sfd notification this is a notification to inform you that a stub template and category that you created ( and ) is up for deletion at wp:sfd.  please join the discussion.  rawr =^_^= """,0
""" references in the lead in? it seems highly unusual to have references in the lead in. after all, the lead in is just a condensed version of the article, and presumably, any point in the lead in will be covered properly in the article itself. buddytalk """,0
"""check mate buddy, i just saw that you were blocked for 31 hours.  so good game, but i win.  i always win.soda """,0
"how do u make a disambig page, thanks",0
ani there are some whiners butt-hurt about comments you made.  32.175.156.35,1
wikipedia adventure symbolism interpretation possibly of interest  (talk),0
and i will not stand idly by while being threatened with repercussions over using perfectly acceptable descriptive words use to describe his actions here.76.111.172.54,0
"""from http://www.darkandlight.net/chapitre.php3?id_rubrique=43〈=en:
all logos and trademarks in this site are property of their respective owners. the comments are property of their posters, all the rest © 2003 by dnl dark and light™ is a trademark of farlan entertainment and is developed by np cube
if the stuff you copied is considered a """"comment"""" (was posted by a user logged into that web site rather than the owners of the website) you should attempt to contact the person and request him or her to license his contributions under the gfdl. if this fails, you need to rewrite the material in your own words.  """,0
"dtv 
you have suggested the deletion of deakin tv, the student tv-production society. you have suggested i remove something along the lines of the  tags, but i couldn't find them. i have explained why the article should not be deleted in the discussion page, and i have added some more information to the article to give you some perspective about the significance of deakin tv.",0
oh do you really - who cares what you think,0
":james tomasin
welcome to wikipedia! we could really use your help to create new content, but your recent additions (such as james tomasin) are considered nonsense. please refrain from creating nonsense articles. if you want to test things out, edit the sandbox instead. take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.",0
"ah frances, spanking. now we start to get to the bottom of why you spend so much time on wikipaedo. 82.132.248.24",0
"message to kenosis by me aren't you capable of clicking on a link and looking?
saltyboar responsd instead with i am capable of looking, and i looked.96.237.123.191",0
"ironically, your recent edits deleted the official policy vandalism section from wikipedia:vandalism.",0
american airlines sorry that was joke. i mess up after many of beverages.,0
"transfer sure, tranfer it. i'll be happy. thanks",0
offtopic - rocket in itn am i the only one who keeps thinking the rocket on itn is a scroll bar the first time i see it?,0
"^^^
think this scares me? what will they do. nothing. grow up, stop taking wikipedia so seriously you pathetic saps.",1
"preposterous. there was no edit warring. at all, and there was no 3rr or even non-technical edit warring - only additions made to the article that were unrelated to any dispute. the consensus on the disputed matter was achieved just as you started to block lisaliel and myself. please unblock.",0
stop  grinning u idiot. what i said waz true thus in the public interest. not every comment has to be positive,1
"you racist! i'm gonna get the aclu on you! i am a latino, and you are reverting my truthful edits because i am a latino! you sick kkk monstor! you and everyone on wikipedia is gonna sit on a prison if you keep doing this!",1
"""  — preceding unsigned comment added by  (talk • contribs)  """,0
"i certainly understand your point, and agree that technical terms must be defined. i am not convinced putting a glossary in the beginning of the article is the best option, but can't think of a better alternative.",0
"hey bwilkins, it is clear you have some kind of hard on about me, why don't you shut up and come suck my **** already and let someone who isn't bought and paid for by the av press handle this issue? better yet read wp:gfy",1
i didn't know there was a sandbox!,0
by restoring this undiscussed change,0
"well, so far there is no such article. you can make additions to the 1729 (number) article; when there is enough substance dealing with the general concept of interesting and uninteresting numbers, i will not oppose moving it out to a separate article. but the present short paragraph isn't worth it.  20:03, mar 6, 2004 (utc)",0
"""i suppose i am being accused of violating the terms of use in bad faith by   pls notify me (i.e. {{u}}) while signing a reply, thx """,0
"""lol you're a complete freak in my opinion (now boy genius, is that a """"personal attack""""?)
the first person to ban me for supposed vandalism was an idiot like you. the successive people (with one exception where it was legitimate) just did it because they blindly followed that idiot's lead. the highest level admin to look at my user talk agreed that i had a legitimate dispute and never should have been banned in the first place. so suck a big one. you know you like to. )""",1
perhaps you'd like to sign your post with your user name.,0
"anniversaries listed get bumped further down the list each day with more current items. an item can linger a few days because it hasn't yet been completely bumped off yet. 03:55, 19 feb 2004 (utc)",0
"oh yeah? well that expalins just about as much as why
 you eat your own dung freak.
 i put no copywritten material on the page fool.
the lyrics ar copywritten? well then delete all the other
lyrics to other songs on this wiki! what's the matter can't take the heat punk?
 then get out of the kitchen numskull! get your butt out!!",1
request an unblock? hardly. were you listening to the dude's story?,0
and you can join him too in shutting the stfu,1
"ah, but perhaps this is off topic?!? even though i appear to be topic of this section? such an honor!",0
"(cur) (last)  01:44, 12 january 2007 cindery (talk | contribs) (→external links - add full-length link from pagodaonlinethe other link was 14 seconds (fair use))(cur) (last)  08:29, 12 january 2007 spartaz (talk | contribs) (→external links - if you are going to use fairuse to justify the inclusion of a yt video that is marked as being from anotehr website, can you do so on the talk page before adding the video?)i think you misunderstoodthe first link was a 14 second cut. i replaced it with the full-length link from the official site.  jsmith, i don't think it's redundant, because in this casealthough the official site,pagodaonline.comis also an el, it is not noted that the drumming link is there. it's fine to have a separate el for the drumming link which calls attention to it, per due weight: drumming in the subway was particularly notable in the subject's life, per citations. this would be a case in which i would support the use of a yt video as a reference (its original location) but put it in el to avoid controversy. editors of this article might disagreeand i think they should feel free to do that.-",0
"""hi,
thank you for your comment.two days ago you wrote me:""""you seem to have drawn fire from a self-appointed standards enforcement body that i do not recognize. you might be able to defend your editions with links to descriptions of the journals in question on wikipedia, links to editorials describing a peer review process, or links to changes of that process.""""what does """"drawn fire from a self-appointed standards enforcement body..."""" exactly means? sorry if i don't understand what are you trying to say, i am new at wikipedia and i am not native english speaker. when you say that i might be able to defend my edition, you mean that the contribution i made can still be accepted if i do what you suggested me? where should i add the link to description of the journals i used or their editorials describing a peer review process? i don't see anyone in the ssris post linking the journals they used.thanks for your help.sincerely,daniela  """,0
"redirect talk:museum of technology, warsaw",0
horrid things are coming your way! you are unlikely to survive 81.130.101.67,0
second battle of tarain || a.d. 1192||tarain ||   ||   || mohammad got the opportunity to occupy indian lands.,0
i have received an email from you. it does not address the problem described above. i have no expertise in or control over the use of logos on wikipedia and know only that extensive advice is available and a variety of mechanisms. wikipedia:non-free content may be useful to you and i see it links to various other places and contacts you may also find useful.,0
"no, i have three meat puppets vandalizing my careful contributions.  that will be reported.",0
"""
it was listing an """"eric w. hill"""" as having the position for 26 years, but this seemed erroneous so i switched it to what the spanish and german versions said.  """,0
"irish flag you contradict yourself by saying that ireland partake in the heineken cup and that ireland have won it four times with 2 runers up. what you are arguing is that ireland never won it, rather, the irfu did and in  that case ireland should be replaced with irfu. since the irfu is an irish organisation and all the players are contracted to it, they therefore play under the irish flag, irish rugby is not governed by politics! i suggest you agree to stop reverting edits or remove all the international flags from the clubs since they all host international players.",0
"it was removed by . when i saw the edit summary, my initial thoughts were that it was probably valid. having watched the video linked from the flight website, it was not a low-speed clipping of winglets as is usually the case. the a380 was going a a fair speed, and it spun round the crj700 through about 90°. i'd suggest that the incident may be notable, but it may be worth waiting a day or so to see what else develops. i'll inform slasher-fun of this discussion.",0
", 4 november 2007 (utc) what are you talking about? i was simply making people aware of the fact that they need to be careful with what they say. and - an already odious editing history - what is this? this is provocative, immature and incorrect. this is exactly the kind of behaviour that needs to stop. very disappointing. 18:56",0
"st john's college, university of sydney hi, do you have any other information to add to the st john's college, university of sydney page? cheers",0
"thanks diego, i was away from wp whilst the conversation opened and closed, but i have made a comment anyway.",0
"""
what do you meanand by """"then madagascar. """" we know the total! and beside tpom novemberfthis november.""",0
"""
an update - i am encountering a bit of resistance from one of the contributors to the article; the fellow has his own agenda, and isn't really keen to discuss it with the rest of us in discussion. maybe you could take a gander at the edit history and give me your take on how to proceed? -  (cast a spell) """,0
"""actually not all graphs are connected: see connected graph. t """,0
i'll have a look at it tonight - i've noticed a lot of improvements being made to it.,0
"i won't fight the block as it's well deserved, but it would be nice if someone would attempt to prevent soosim from tampering with the paul murphy info. he's been modifying the context of that statement in order to support the idea (false?) presented above that the convoy's main focus is bringing bulk food to gaza, rather than things like medical supplies. this (israeli?) misinformation has been repeated in news media and on this site. it is completely untrue. i know you don't have much reason to by sypmathetic with me due to my anti-semetic trolling (*i* thought it was funny....) but my edits, with the exception of one where i was unaware of policy and had never heard of the guy (howard jacobson delete attempt), are in keeping with the spirit of wiki. the sentence soosim keeps removing is accurate and has been properly sourced. please, if you can find it within you, defend this information's integrity from the swarm of pov editors circling that page.",0
siddqui rfc i've filed an rfc against siddiqui. please support it by endorsing the rfc at: http://en.wikipedia.org/wiki/wikipedia:requests_for_comment/siddiqui,0
""" please do not vandalize pages, as you did with this edit to celine dion. if you continue to do so, you will be blocked from editing.   talk """,0
"it looks like i got confused. your energy calculations appear to be at least approximately correct. i didn't say there could not be an equilibrium between buoyancy and electrostatic forces, i said that such an equilibrium would be unstable. you and kim are not the first to consider plasmoid theories for ball lightning. why do you not reference previous work in your paper?",0
"giehey, care to join the discussion at talk:government in exile? need an editor to show the pan-blue pov.",0
thank you for your thoughts (those who are new to wikipedia try this link:  blp ). i just want to remind everyone that things have changed quite a bit in the venus project.  i did try and warn you… (  ) (accidentally took this comment out somehow. replacing it now:(  )),0
"discussion involving youyou might be interested in the discussion on my 'talk page', here, which indirectly involves you. it is disappointing that the author has not notified you himself.  (talk)",0
"2009 (utc)warning
this is the second time i've removed violations from this page. i suggest you stop using your user page to whine about me, and read wp:user.  20:52, 3 august",0
"""
seriously, irishguy don't you see the absurdity here? you're going to extend a block because i said """"they will have to answer for their actions"""".?? would you please reveal the acceptable wording available to a mere editor who needs to express disapproval? perhaps, """"sir, i recognize that i am as nothing to you, but i humbly, humbly submit to you that your, um, your slightly, lightly aggressive policing of [insert policy here] has a slightly, lightly yes, oh, barely discernible negative impact on our project. forgive me, o splendorous admin, for even raising the issue and i will be quiet now."""" is that close to acceptable?... and then you thunder """"[this] will not be tolerated""""!, really as if you're royalty or at least a stormtrooper for a very vindictive apparatus ultimately answerable to some sort of tyrant bearing no resemblance to jimbo... go ahead, irishguy extend it. you know you want to. i won't raise a finger to deny you your little endorphin spurt as you hit the button.  """,1
"this wasn't me... this is your last warning. the next time you vandalize a page, as you did to user talk:pickelbarrel, you will be blocked from editing wikipedia. a link to the edit i have reverted can be found here: link. if you believe this edit should not have been reverted, please contact me. alphachimp talk thank you for experimenting with the page user talk:ryulong on wikipedia. your test worked, and has been reverted or removed. please use the sandbox for any other tests you want to do. take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. a link to the edit i have reverted can be found here: link. if you believe this edit should not have been reverted, please contact me. bootstoots",0
you are still creating a lot of stubs with no citations. please consider adding references to existing stubs. is there a reason why you aren't?,0
"specifically, i'm convinced that it's photoshopped from this image:  — note the same marks around each of the top bolt holes. also, i see that you added a format a1-bcd as well? do you have any source or other information about this format?",0
"""ron, it hasn't been worth my time to rewrite this section and to follow up on discussions to this effect.
feel free to delete my contribution to this """"carpet"""" page and/or revert to the older version. i'll focus on the independent turkish carpet page.thanks.
cl
  """,0
"addendum - i would also counsel that having a short discussion with one or two other editors at the talk page is not necessarily sufficient justification for a unilateral action to eliminate all flag icons in corporate or other infoboxes, since they are not specifically banned (yet) on the project page.  you need to think about getting buy-in from the community, and changing the mos itself, so you have a policy or guideline (as it were) to point to, rather than just a short discussion amongst editors.  thanks again!  '''''' ( talk/contribs )",0
"thank you
lol.  that's three so far.  1,2, and now this one.  thank you.  i appreciate your taking the time to thank me.  i already have an account (",0
did not know that article exists. it's fair to put that information there.,0
"admins have free reign? people keep removing the above questions from a user and i believe they are ligitimate questions. i would like to see some more accountability from this admin. seems many people have issues with him yet he is allowed to maintain his status as admin and abuse his position daily.does wikipedia support and encourage the public use of foul language? doesn't wikipedia take seriously copyright protection? if the us library of congress is not a source that can be cited what then is?i believe phil sandifer needs to answer questions when posed, this is his responsiblity as a wikipedia appointed admin.more important, as an admin phil, you have the responsibility to lead by example and using degrading swear words like fu** is disgraceful.",1
"hi again. your comment about using categories intrigued me, as i argued previously for making more use of categories. however, i am not yet convinced that they can replace the field system. also i don't believe we should be aiming to rate all 15000 articles. but, before commenting at wt:wpm, i would like to know what you have in mind in technical terms, i.e., what will veblenbot do with the category information, and what kinds of tables could be generated?",0
"-the network has also produced and acquired new original series unrelated to hasbro properties... and various warner bros. animation series, such as batman beyond, batman: the animated series, superman: the animated series and lois & clark: the new adventures of superman, animaniacs and tiny toon adventures. lois & clark: the new adventures of superman is a live-action series and it's confusing when included in the list of warner bros. animation series.",0
"""
if it's meant as an experiment, how about putting it in your userspace? deletion criterion #2 reads """"templates should not be redundant"""". i don't believe there are many templates that have multiple versions; could you please back that claim with evidence? adiant_>|< 10:00, jun 19, 2005 (utc)""",0
"gideon levy, 'kahane won,' haaretz, 08/02/2009  
  amos harel, 'idf rabbinate rapped for booklet advocating cruelty in gaza war,'  haaretz, 08/02/2009",0
"""further comment.  shutting me out of the cfd during one of its last days falls in the """"unfair"""" category, especially given that it was clearly agf in motivation to start with, despite all claims of uninvolved and innocence, this is politics, and """"in politics optics is everything"""" and bhg's hostility towards - and contempt for - me is a well-established fact.  this is in the same kind of procedural irregularity as the rms she closed during the block she imposed.  have you people no shame?.  i know you don't have self-critical examination skills, that's for sure....or you'd see the bizarrenessx of your action, and recognize that the cfd itself was an npa.  """,0
"""
""""empathize with stupidity and you're half way to thinking like an idiot"""" likewise seems directed at another editor, not just a philosophical idea tossed out into the breeze. if it's still hard for you to refrain from this kind of thing, why don't you take a break? —   """,1
this article simply seems like promotional fluff for this list of people more than anything else.,0
"get an admin, i really don't care. first of all, read wp:band, as it clearly indicates that the article you have created is not-notable. secondly, you were paing me, but let's just say you didn't. thirdly, you can't delete a csd template. just read the template: if this page does not meet the criteria for speedy deletion, or you intend to fix it, please remove this notice, but do not remove this notice from pages that you have created yourself.",0
seriously as soon asi'm unbanened i wll wreacfk everything,1
"it has already been established above that the sections in question will be helpful to more than just wow fans. i have never said they would be helpful to everybody. nothing in this article is helpful to everybody. however, taking out the sections hurts those who would find the information useful and interesting. leaving them in causes no harm whatsoever because those not interested in the information could merely *ignore* the sections in question (and have given no good reason why they are not). again, because you find the sections clutter does not mean that everybody does or even that everybody but wow fans does. the last charge is ridiculous as wow is never discuss outside of the context of the episode and the south park characters. -",0
"please review your extreme decision taking into account only my actions - that is fynire's actions - anything else is open to dispute as i am not all those editors i am accused of being. i am being bullied by o fenian and big dunc as part of their controlling operation on irish articles which you may not understand. see dunmanway article for one. without researching the issue at length at this point, i understood brief quotation from other authors - a sentence or two did not violate copyright.",0
"can that person who delete the bosnian nationality sentense stop with that?i have already explained why she has bosnian nationality, so i ask him or her who delete that sentense to stop with that!",0
"""
i've given you 8 examples of its usage. plus, everything above that i said about infrequent use of the term """"mini car"""" is my opinion. ( )""",0
""" weird? this article's introduction does not mention anything about men raping women, or """"male-on-female"""" rape as the parlance may be. this is by far the most common form of rape and the one that is most often analysed or mentioned in virtually all fields of human history, including both the scientific and artistic. is this deliberate, or has it somehow just been overlooked? 115.166.47.100  """,0
"tom terry
dont tell me what to do.
i apologized to him and the whole thing was a mistake.
that user is a good, kind person.",0
"""i think it makes sense to keep the different code pages for the ibm pc collected. the entry as it is now is a bit confused in terms of """"ibm pc code page"""", """"code page as a more general term"""" and even """"8 bit character sets"""". perhaps the ibm pc code pages should have an entry of their own?   13:45 mar 10, 2003 (utc)""",0
